authorityValue,dsQID,authorityValueLabel,authorityTypeLabel,externalID
https://catalog.digital-scriptorium.org/entity/Q76309,Q76309,Porcia,Place (Authority File),http://vocab.getty.edu/tgn/1046130
https://catalog.digital-scriptorium.org/entity/Q66908,Q66908,Pordenone,Place (Authority File),http://vocab.getty.edu/tgn/7003352
https://catalog.digital-scriptorium.org/entity/Q38285,Q38285,Portland,Place (Authority File),http://vocab.getty.edu/tgn/7014273
https://catalog.digital-scriptorium.org/entity/Q19906,Q19906,Portugal,Place (Authority File),http://vocab.getty.edu/tgn/1000090
https://catalog.digital-scriptorium.org/entity/Q76268,Q76268,Postuman,Place (Authority File),http://vocab.getty.edu/tgn/7053410
https://catalog.digital-scriptorium.org/entity/Q135,Q135,Prague,Place (Authority File),http://vocab.getty.edu/tgn/7006464
https://catalog.digital-scriptorium.org/entity/Q7208,Q7208,Pratovecchio,Place (Authority File),http://vocab.getty.edu/tgn/5002845
https://catalog.digital-scriptorium.org/entity/Q76306,Q76306,Pressana,Place (Authority File),http://vocab.getty.edu/tgn/7003265
https://catalog.digital-scriptorium.org/entity/Q38286,Q38286,Princeton,Place (Authority File),http://vocab.getty.edu/tgn/7016190
https://catalog.digital-scriptorium.org/entity/Q128,Q128,Provence,Place (Authority File),http://vocab.getty.edu/tgn/7012209
https://catalog.digital-scriptorium.org/entity/Q38287,Q38287,Provence-Alpes-Côte d'Azur,Place (Authority File),http://vocab.getty.edu/tgn/7002895
https://catalog.digital-scriptorium.org/entity/Q38415,Q38415,Provins,Place (Authority File),http://vocab.getty.edu/tgn/7008028
https://catalog.digital-scriptorium.org/entity/Q75951,Q75951,Puebla de Zaragoza,Place (Authority File),http://vocab.getty.edu/tgn/7007118
https://catalog.digital-scriptorium.org/entity/Q48691,Q48691,Punjab,Place (Authority File),http://vocab.getty.edu/tgn/7558524
https://catalog.digital-scriptorium.org/entity/Q76327,Q76327,Qalyūb,Place (Authority File),http://vocab.getty.edu/tgn/1095655
https://catalog.digital-scriptorium.org/entity/Q48699,Q48699,Qazvīn,Place (Authority File),http://vocab.getty.edu/tgn/1079247
https://catalog.digital-scriptorium.org/entity/Q48709,Q48709,Qom,Place (Authority File),http://vocab.getty.edu/tgn/1079254
https://catalog.digital-scriptorium.org/entity/Q38288,Q38288,Quercy,Place (Authority File),http://vocab.getty.edu/tgn/7009454
https://catalog.digital-scriptorium.org/entity/Q38289,Q38289,Raetia,Place (Authority File),http://vocab.getty.edu/tgn/7013254
https://catalog.digital-scriptorium.org/entity/Q76331,Q76331,Ramle,Place (Authority File),http://vocab.getty.edu/tgn/7001366
https://catalog.digital-scriptorium.org/entity/Q106565,Q106565,Rasht,Place (Authority File),http://vocab.getty.edu/tgn/1079271
https://catalog.digital-scriptorium.org/entity/Q76288,Q76288,Ravenna,Place (Authority File),http://vocab.getty.edu/tgn/7004935
https://catalog.digital-scriptorium.org/entity/Q108167,Q108167,Rayy,Place (Authority File),http://vocab.getty.edu/tgn/7002140
https://catalog.digital-scriptorium.org/entity/Q42473,Q42473,Reading,Place (Authority File),http://vocab.getty.edu/tgn/7011918
https://catalog.digital-scriptorium.org/entity/Q5000,Q5000,Regensburg,Place (Authority File),http://vocab.getty.edu/tgn/7013496
https://catalog.digital-scriptorium.org/entity/Q6986,Q6986,Reggio nell'Emilia,Place (Authority File),http://vocab.getty.edu/tgn/7005020
https://catalog.digital-scriptorium.org/entity/Q16414,Q16414,Rennes,Place (Authority File),http://vocab.getty.edu/tgn/7008263
https://catalog.digital-scriptorium.org/entity/Q8376,Q8376,Rheims,Place (Authority File),http://vocab.getty.edu/tgn/7011060
https://catalog.digital-scriptorium.org/entity/Q4994,Q4994,Rheinhessen-Pfalz,Place (Authority File),http://vocab.getty.edu/tgn/7004453
https://catalog.digital-scriptorium.org/entity/Q38290,Q38290,Rhine Valley,Place (Authority File),http://vocab.getty.edu/tgn/7032606
https://catalog.digital-scriptorium.org/entity/Q1305,Q1305,Rhineland,Place (Authority File),http://vocab.getty.edu/tgn/7003683
https://catalog.digital-scriptorium.org/entity/Q17525,Q17525,Rieti,Place (Authority File),http://vocab.getty.edu/tgn/7006739
https://catalog.digital-scriptorium.org/entity/Q20354,Q20354,Rimini,Place (Authority File),http://vocab.getty.edu/tgn/7004929
https://catalog.digital-scriptorium.org/entity/Q42474,Q42474,Rio de Janeiro,Place (Authority File),http://vocab.getty.edu/tgn/7017095
https://catalog.digital-scriptorium.org/entity/Q100839,Q100839,Robāţ-e Posht-e Bādām,Place (Authority File),http://vocab.getty.edu/tgn/8899268
https://catalog.digital-scriptorium.org/entity/Q42080,Q42080,Rodez,Place (Authority File),http://vocab.getty.edu/tgn/7008423
https://catalog.digital-scriptorium.org/entity/Q38291,Q38291,Romania,Place (Authority File),http://vocab.getty.edu/tgn/1000091
https://catalog.digital-scriptorium.org/entity/Q123,Q123,Rome,Place (Authority File),http://vocab.getty.edu/tgn/7000874
https://catalog.digital-scriptorium.org/entity/Q76295,Q76295,Roncà,Place (Authority File),http://vocab.getty.edu/tgn/7042118
https://catalog.digital-scriptorium.org/entity/Q5003,Q5003,Rothenburg ober der Tauber,Place (Authority File),http://vocab.getty.edu/tgn/7005188
https://catalog.digital-scriptorium.org/entity/Q1244,Q1244,Rouen,Place (Authority File),http://vocab.getty.edu/tgn/7008929
https://catalog.digital-scriptorium.org/entity/Q38335,Q38335,"Rouergue Occidentale, Le",Place (Authority File),http://vocab.getty.edu/tgn/7012210
https://catalog.digital-scriptorium.org/entity/Q76255,Q76255,Rovereto,Place (Authority File),http://vocab.getty.edu/tgn/7005447
https://catalog.digital-scriptorium.org/entity/Q4989,Q4989,Rovigo,Place (Authority File),http://vocab.getty.edu/tgn/7003271
https://catalog.digital-scriptorium.org/entity/Q38292,Q38292,Roxburghshire,Place (Authority File),http://vocab.getty.edu/tgn/7448522
https://catalog.digital-scriptorium.org/entity/Q7510,Q7510,Royaumont,Place (Authority File),http://vocab.getty.edu/tgn/4009491
https://catalog.digital-scriptorium.org/entity/Q38293,Q38293,Russia,Place (Authority File),http://vocab.getty.edu/tgn/7002435
https://catalog.digital-scriptorium.org/entity/Q1304,Q1304,Rutland,Place (Authority File),http://vocab.getty.edu/tgn/5000748
https://catalog.digital-scriptorium.org/entity/Q16415,Q16415,Rüden,Place (Authority File),http://vocab.getty.edu/tgn/7103299
https://catalog.digital-scriptorium.org/entity/Q42467,Q42467,Rülzheim,Place (Authority File),http://vocab.getty.edu/tgn/1040803
https://catalog.digital-scriptorium.org/entity/Q48694,Q48694,Rāmpur,Place (Authority File),http://vocab.getty.edu/tgn/1076698
https://catalog.digital-scriptorium.org/entity/Q66893,Q66893,Sacavém,Place (Authority File),http://vocab.getty.edu/tgn/1049915
https://catalog.digital-scriptorium.org/entity/Q76267,Q76267,Sacile,Place (Authority File),http://vocab.getty.edu/tgn/7005537
https://catalog.digital-scriptorium.org/entity/Q74799,Q74799,Safad,Place (Authority File),http://vocab.getty.edu/tgn/7032018
https://catalog.digital-scriptorium.org/entity/Q12700,Q12700,Saint Albans,Place (Authority File),http://vocab.getty.edu/tgn/7011871
https://catalog.digital-scriptorium.org/entity/Q52690,Q52690,Saint Petersburg,Place (Authority File),http://vocab.getty.edu/tgn/7010273
https://catalog.digital-scriptorium.org/entity/Q19887,Q19887,Saint-Amand,Place (Authority File),http://vocab.getty.edu/tgn/7610229
https://catalog.digital-scriptorium.org/entity/Q38294,Q38294,Saint-Amand-les-Eaux,Place (Authority File),http://vocab.getty.edu/tgn/7008470
https://catalog.digital-scriptorium.org/entity/Q42090,Q42090,Saint-Claude,Place (Authority File),http://vocab.getty.edu/tgn/7009615
https://catalog.digital-scriptorium.org/entity/Q4998,Q4998,Saint-Dié,Place (Authority File),http://vocab.getty.edu/tgn/7009618
https://catalog.digital-scriptorium.org/entity/Q8030,Q8030,Saint-Geoire-en-Valdaine,Place (Authority File),http://vocab.getty.edu/tgn/1035337
https://catalog.digital-scriptorium.org/entity/Q66903,Q66903,Saint-Julien-du-Sault,Place (Authority File),http://vocab.getty.edu/tgn/7009638
https://catalog.digital-scriptorium.org/entity/Q42082,Q42082,Saint-Omer,Place (Authority File),http://vocab.getty.edu/tgn/7011062
https://catalog.digital-scriptorium.org/entity/Q66894,Q66894,Sainte-Odile,Place (Authority File),http://vocab.getty.edu/tgn/7612975
https://catalog.digital-scriptorium.org/entity/Q52682,Q52682,Sakarya,Place (Authority File),http://vocab.getty.edu/tgn/1085920
https://catalog.digital-scriptorium.org/entity/Q6987,Q6987,Salamanca,Place (Authority File),http://vocab.getty.edu/tgn/7008561
https://catalog.digital-scriptorium.org/entity/Q76266,Q76266,Salizzole,Place (Authority File),http://vocab.getty.edu/tgn/7042550
https://catalog.digital-scriptorium.org/entity/Q3085,Q3085,Salonika,Place (Authority File),http://vocab.getty.edu/tgn/7011182
https://catalog.digital-scriptorium.org/entity/Q7210,Q7210,Saluzzo,Place (Authority File),http://vocab.getty.edu/tgn/7005648
https://catalog.digital-scriptorium.org/entity/Q7509,Q7509,Salzburg,Place (Authority File),http://vocab.getty.edu/tgn/7003256
https://catalog.digital-scriptorium.org/entity/Q42485,Q42485,Salò,Place (Authority File),http://vocab.getty.edu/tgn/7005790
https://catalog.digital-scriptorium.org/entity/Q3098,Q3098,Samarkand,Place (Authority File),http://vocab.getty.edu/tgn/7012290
https://catalog.digital-scriptorium.org/entity/Q76274,Q76274,San Bonifacio,Place (Authority File),http://vocab.getty.edu/tgn/1046469
https://catalog.digital-scriptorium.org/entity/Q42486,Q42486,San Francisco,Place (Authority File),http://vocab.getty.edu/tgn/7014456
https://catalog.digital-scriptorium.org/entity/Q76283,Q76283,San Secondo Parmense,Place (Authority File),http://vocab.getty.edu/tgn/7004969
https://catalog.digital-scriptorium.org/entity/Q42466,Q42466,Sana'a,Place (Authority File),http://vocab.getty.edu/tgn/7004338
https://catalog.digital-scriptorium.org/entity/Q66896,Q66896,Sancheville,Place (Authority File),http://vocab.getty.edu/tgn/7604957
https://catalog.digital-scriptorium.org/entity/Q76336,Q76336,Sankt Gallen,Place (Authority File),http://vocab.getty.edu/tgn/7007460
https://catalog.digital-scriptorium.org/entity/Q76292,Q76292,Sant'Ambrogio,Place (Authority File),http://vocab.getty.edu/tgn/7040758
https://catalog.digital-scriptorium.org/entity/Q76253,Q76253,Santa Croce Bigolina,Place (Authority File),http://vocab.getty.edu/tgn/4010054
https://catalog.digital-scriptorium.org/entity/Q66909,Q66909,Santarém,Place (Authority File),http://vocab.getty.edu/tgn/7011005
https://catalog.digital-scriptorium.org/entity/Q40035,Q40035,Sarajevo,Place (Authority File),http://vocab.getty.edu/tgn/7015438
https://catalog.digital-scriptorium.org/entity/Q48705,Q48705,Sarāb,Place (Authority File),http://vocab.getty.edu/tgn/8914940
https://catalog.digital-scriptorium.org/entity/Q1292,Q1292,Savoy,Place (Authority File),http://vocab.getty.edu/tgn/7024413
https://catalog.digital-scriptorium.org/entity/Q19883,Q19883,Saxony,Place (Authority File),http://vocab.getty.edu/tgn/7003685
https://catalog.digital-scriptorium.org/entity/Q38295,Q38295,Scandicci,Place (Authority File),http://vocab.getty.edu/tgn/7006143
https://catalog.digital-scriptorium.org/entity/Q75954,Q75954,Scandinavia,Place (Authority File),http://vocab.getty.edu/tgn/7016881
https://catalog.digital-scriptorium.org/entity/Q17533,Q17533,Scotland,Place (Authority File),http://vocab.getty.edu/tgn/7002444
https://catalog.digital-scriptorium.org/entity/Q52681,Q52681,Seddülbahir,Place (Authority File),http://vocab.getty.edu/tgn/7701941
https://catalog.digital-scriptorium.org/entity/Q42089,Q42089,Segovia,Place (Authority File),http://vocab.getty.edu/tgn/7008661
https://catalog.digital-scriptorium.org/entity/Q48688,Q48688,Semnān,Place (Authority File),http://vocab.getty.edu/tgn/1001528
https://catalog.digital-scriptorium.org/entity/Q38296,Q38296,Senigallia,Place (Authority File),http://vocab.getty.edu/tgn/7004008
https://catalog.digital-scriptorium.org/entity/Q38297,Q38297,Serbia,Place (Authority File),http://vocab.getty.edu/tgn/7006669
https://catalog.digital-scriptorium.org/entity/Q3102,Q3102,Seville,Place (Authority File),http://vocab.getty.edu/tgn/7008676
https://catalog.digital-scriptorium.org/entity/Q12708,Q12708,Shaanxi,Place (Authority File),http://vocab.getty.edu/tgn/7002084
https://catalog.digital-scriptorium.org/entity/Q63762,Q63762,Shinobu-mura,Place (Authority File),http://vocab.getty.edu/tgn/8742439
https://catalog.digital-scriptorium.org/entity/Q27484,Q27484,Shiraz,Place (Authority File),http://vocab.getty.edu/tgn/7002148
https://catalog.digital-scriptorium.org/entity/Q40034,Q40034,Shīnḏanḏ,Place (Authority File),http://vocab.getty.edu/tgn/1065525
https://catalog.digital-scriptorium.org/entity/Q6993,Q6993,Sicily,Place (Authority File),http://vocab.getty.edu/tgn/7003122
https://catalog.digital-scriptorium.org/entity/Q42480,Q42480,Siem Reap,Place (Authority File),http://vocab.getty.edu/tgn/1066431
https://catalog.digital-scriptorium.org/entity/Q3651,Q3651,Siena,Place (Authority File),http://vocab.getty.edu/tgn/7011179
https://catalog.digital-scriptorium.org/entity/Q38298,Q38298,Silesia,Place (Authority File),http://vocab.getty.edu/tgn/7007552
https://catalog.digital-scriptorium.org/entity/Q52684,Q52684,Sinop,Place (Authority File),http://vocab.getty.edu/tgn/7002620
https://catalog.digital-scriptorium.org/entity/Q103463,Q103463,Sivas,Place (Authority File),http://vocab.getty.edu/tgn/7002621
https://catalog.digital-scriptorium.org/entity/Q38299,Q38299,Sjælland,Place (Authority File),http://vocab.getty.edu/tgn/7594008
https://catalog.digital-scriptorium.org/entity/Q40041,Q40041,Skopje,Place (Authority File),http://vocab.getty.edu/tgn/7015643
https://catalog.digital-scriptorium.org/entity/Q76278,Q76278,Soave,Place (Authority File),http://vocab.getty.edu/tgn/7003349
https://catalog.digital-scriptorium.org/entity/Q52683,Q52683,Sofia,Place (Authority File),http://vocab.getty.edu/tgn/7009977
https://catalog.digital-scriptorium.org/entity/Q42078,Q42078,Soissons,Place (Authority File),http://vocab.getty.edu/tgn/7010563
https://catalog.digital-scriptorium.org/entity/Q20364,Q20364,Somerset,Place (Authority File),http://vocab.getty.edu/tgn/7012032
https://catalog.digital-scriptorium.org/entity/Q18348,Q18348,South Asia,Place (Authority File),http://vocab.getty.edu/tgn/7000208
https://catalog.digital-scriptorium.org/entity/Q75955,Q75955,Southeast Asia,Place (Authority File),http://vocab.getty.edu/tgn/7016821
https://catalog.digital-scriptorium.org/entity/Q42088,Q42088,Southern Europe,Place (Authority File),http://vocab.getty.edu/tgn/4003760
https://catalog.digital-scriptorium.org/entity/Q19904,Q19904,Southern France,Place (Authority File),http://vocab.getty.edu/tgn/4004037
https://catalog.digital-scriptorium.org/entity/Q4333,Q4333,Southern Germany,Place (Authority File),http://vocab.getty.edu/tgn/4004316
https://catalog.digital-scriptorium.org/entity/Q19911,Q19911,Southern Italy,Place (Authority File),http://vocab.getty.edu/tgn/4005365
https://catalog.digital-scriptorium.org/entity/Q12702,Q12702,Southern Netherlands,Place (Authority File),http://vocab.getty.edu/tgn/8711669
https://catalog.digital-scriptorium.org/entity/Q38300,Q38300,Southwestern France,Place (Authority File),http://vocab.getty.edu/tgn/4004038
https://catalog.digital-scriptorium.org/entity/Q129,Q129,Spain,Place (Authority File),http://vocab.getty.edu/tgn/1000095
https://catalog.digital-scriptorium.org/entity/Q16410,Q16410,Speyer,Place (Authority File),http://vocab.getty.edu/tgn/7012341
https://catalog.digital-scriptorium.org/entity/Q38301,Q38301,Spilimbergo,Place (Authority File),http://vocab.getty.edu/tgn/7005532
https://catalog.digital-scriptorium.org/entity/Q38302,Q38302,Sri Lanka,Place (Authority File),http://vocab.getty.edu/tgn/1000110
https://catalog.digital-scriptorium.org/entity/Q1309,Q1309,Staffordshire,Place (Authority File),http://vocab.getty.edu/tgn/7008174
https://catalog.digital-scriptorium.org/entity/Q7206,Q7206,Stagno,Place (Authority File),http://vocab.getty.edu/tgn/7038830
https://catalog.digital-scriptorium.org/entity/Q100836,Q100836,Stara Zagora,Place (Authority File),http://vocab.getty.edu/tgn/1026962
https://catalog.digital-scriptorium.org/entity/Q100358,Q100358,Strasburg,Place (Authority File),http://vocab.getty.edu/tgn/1037796
https://catalog.digital-scriptorium.org/entity/Q38303,Q38303,Suffolk,Place (Authority File),http://vocab.getty.edu/tgn/7008185
https://catalog.digital-scriptorium.org/entity/Q42478,Q42478,Sumatra,Place (Authority File),http://vocab.getty.edu/tgn/7016484
https://catalog.digital-scriptorium.org/entity/Q74803,Q74803,Suriname,Place (Authority File),http://vocab.getty.edu/tgn/7015386
https://catalog.digital-scriptorium.org/entity/Q38304,Q38304,Surrey,Place (Authority File),http://vocab.getty.edu/tgn/7008175
https://catalog.digital-scriptorium.org/entity/Q1307,Q1307,Sussex,Place (Authority File),http://vocab.getty.edu/tgn/7008133
https://catalog.digital-scriptorium.org/entity/Q17531,Q17531,Sutherland,Place (Authority File),http://vocab.getty.edu/tgn/5000461
https://catalog.digital-scriptorium.org/entity/Q12703,Q12703,Swabia,Place (Authority File),http://vocab.getty.edu/tgn/7017048
https://catalog.digital-scriptorium.org/entity/Q38305,Q38305,Sweden,Place (Authority File),http://vocab.getty.edu/tgn/1000097
https://catalog.digital-scriptorium.org/entity/Q652,Q652,Switzerland,Place (Authority File),http://vocab.getty.edu/tgn/7011731
https://catalog.digital-scriptorium.org/entity/Q3096,Q3096,Syria,Place (Authority File),http://vocab.getty.edu/tgn/1000140
https://catalog.digital-scriptorium.org/entity/Q38306,Q38306,Syria (region),Place (Authority File),http://vocab.getty.edu/tgn/7594765
https://catalog.digital-scriptorium.org/entity/Q48681,Q48681,Sīrdān,Place (Authority File),http://vocab.getty.edu/tgn/1079282
https://catalog.digital-scriptorium.org/entity/Q27488,Q27488,Sūrat,Place (Authority File),http://vocab.getty.edu/tgn/7001592
https://catalog.digital-scriptorium.org/entity/Q27491,Q27491,Tabriz,Place (Authority File),http://vocab.getty.edu/tgn/7002156
https://catalog.digital-scriptorium.org/entity/Q12705,Q12705,Takashima-shi,Place (Authority File),http://vocab.getty.edu/tgn/8743324
https://catalog.digital-scriptorium.org/entity/Q27487,Q27487,Tangier,Place (Authority File),http://vocab.getty.edu/tgn/7000442
https://catalog.digital-scriptorium.org/entity/Q66912,Q66912,Tarascon,Place (Authority File),http://vocab.getty.edu/tgn/7008795
https://catalog.digital-scriptorium.org/entity/Q40056,Q40056,Tarki,Place (Authority File),http://vocab.getty.edu/tgn/1060158
https://catalog.digital-scriptorium.org/entity/Q38307,Q38307,Tatarstan Republic,Place (Authority File),http://vocab.getty.edu/tgn/7011524
https://catalog.digital-scriptorium.org/entity/Q48711,Q48711,Tbilisi,Place (Authority File),http://vocab.getty.edu/tgn/7012268
https://catalog.digital-scriptorium.org/entity/Q48695,Q48695,Tehran,Place (Authority File),http://vocab.getty.edu/tgn/7002157
https://catalog.digital-scriptorium.org/entity/Q6990,Q6990,Terranuova Bracciolini,Place (Authority File),http://vocab.getty.edu/tgn/1047093
https://catalog.digital-scriptorium.org/entity/Q76302,Q76302,Terrazzo,Place (Authority File),http://vocab.getty.edu/tgn/7038622
https://catalog.digital-scriptorium.org/entity/Q6982,Q6982,Teruel,Place (Authority File),http://vocab.getty.edu/tgn/7008717
https://catalog.digital-scriptorium.org/entity/Q42469,Q42469,Thailand,Place (Authority File),http://vocab.getty.edu/tgn/1000142
https://catalog.digital-scriptorium.org/entity/Q38308,Q38308,Thiron-Gardais,Place (Authority File),http://vocab.getty.edu/tgn/7009503
https://catalog.digital-scriptorium.org/entity/Q1314,Q1314,Thuringia,Place (Authority File),http://vocab.getty.edu/tgn/7024274
https://catalog.digital-scriptorium.org/entity/Q42093,Q42093,Thuringia,Place (Authority File),http://vocab.getty.edu/tgn/7003689
https://catalog.digital-scriptorium.org/entity/Q66895,Q66895,Thérouanne,Place (Authority File),http://vocab.getty.edu/tgn/7008478
https://catalog.digital-scriptorium.org/entity/Q68003,Q68003,Tibet,Place (Authority File),http://vocab.getty.edu/tgn/7001319
https://catalog.digital-scriptorium.org/entity/Q38309,Q38309,Ticino,Place (Authority File),http://vocab.getty.edu/tgn/7004723
https://catalog.digital-scriptorium.org/entity/Q38310,Q38310,Tivoli,Place (Authority File),http://vocab.getty.edu/tgn/7006968
https://catalog.digital-scriptorium.org/entity/Q106564,Q106564,Tokat,Place (Authority File),http://vocab.getty.edu/tgn/1086936
https://catalog.digital-scriptorium.org/entity/Q12701,Q12701,Toledo,Place (Authority File),http://vocab.getty.edu/tgn/7008719
https://catalog.digital-scriptorium.org/entity/Q76340,Q76340,Tolox,Place (Authority File),http://vocab.getty.edu/tgn/7299097
https://catalog.digital-scriptorium.org/entity/Q76282,Q76282,Torcello,Place (Authority File),http://vocab.getty.edu/tgn/7038388
https://catalog.digital-scriptorium.org/entity/Q76304,Q76304,Torri del Benaco,Place (Authority File),http://vocab.getty.edu/tgn/7038215
https://catalog.digital-scriptorium.org/entity/Q76289,Q76289,Toscolano Maderno,Place (Authority File),http://vocab.getty.edu/tgn/7018793
https://catalog.digital-scriptorium.org/entity/Q8032,Q8032,Toul,Place (Authority File),http://vocab.getty.edu/tgn/7009506
https://catalog.digital-scriptorium.org/entity/Q3659,Q3659,Toulouse,Place (Authority File),http://vocab.getty.edu/tgn/7008441
https://catalog.digital-scriptorium.org/entity/Q16426,Q16426,Tournai,Place (Authority File),http://vocab.getty.edu/tgn/7008002
https://catalog.digital-scriptorium.org/entity/Q19885,Q19885,Tours,Place (Authority File),http://vocab.getty.edu/tgn/7008323
https://catalog.digital-scriptorium.org/entity/Q76294,Q76294,Tregnago,Place (Authority File),http://vocab.getty.edu/tgn/1047189
https://catalog.digital-scriptorium.org/entity/Q4326,Q4326,Trento,Place (Authority File),http://vocab.getty.edu/tgn/7005128
https://catalog.digital-scriptorium.org/entity/Q76254,Q76254,Trento (province),Place (Authority File),http://vocab.getty.edu/tgn/7003158
https://catalog.digital-scriptorium.org/entity/Q38311,Q38311,Treviso,Place (Authority File),http://vocab.getty.edu/tgn/7003297
https://catalog.digital-scriptorium.org/entity/Q19900,Q19900,Treviso (province),Place (Authority File),http://vocab.getty.edu/tgn/7002996
https://catalog.digital-scriptorium.org/entity/Q38312,Q38312,Trier,Place (Authority File),http://vocab.getty.edu/tgn/7004447
https://catalog.digital-scriptorium.org/entity/Q74811,Q74811,Trieste,Place (Authority File),http://vocab.getty.edu/tgn/7005539
https://catalog.digital-scriptorium.org/entity/Q11608,Q11608,Tripoli,Place (Authority File),http://vocab.getty.edu/tgn/7000630
https://catalog.digital-scriptorium.org/entity/Q5001,Q5001,Triptis,Place (Authority File),http://vocab.getty.edu/tgn/1037866
https://catalog.digital-scriptorium.org/entity/Q38313,Q38313,Trois-Fontaines,Place (Authority File),http://vocab.getty.edu/tgn/4011380
https://catalog.digital-scriptorium.org/entity/Q16425,Q16425,Troyes,Place (Authority File),http://vocab.getty.edu/tgn/7008350
https://catalog.digital-scriptorium.org/entity/Q54970,Q54970,Tubingen,Place (Authority File),http://vocab.getty.edu/tgn/7004426
https://catalog.digital-scriptorium.org/entity/Q11609,Q11609,Tunis,Place (Authority File),http://vocab.getty.edu/tgn/7001016
https://catalog.digital-scriptorium.org/entity/Q74797,Q74797,Tunisia,Place (Authority File),http://vocab.getty.edu/tgn/1000205
https://catalog.digital-scriptorium.org/entity/Q42490,Q42490,Turin,Place (Authority File),http://vocab.getty.edu/tgn/7005688
https://catalog.digital-scriptorium.org/entity/Q3079,Q3079,Turkey,Place (Authority File),http://vocab.getty.edu/tgn/1000144
https://catalog.digital-scriptorium.org/entity/Q42477,Q42477,Turkistan,Place (Authority File),http://vocab.getty.edu/tgn/7016836
https://catalog.digital-scriptorium.org/entity/Q860,Q860,Tuscany,Place (Authority File),http://vocab.getty.edu/tgn/7009760
https://catalog.digital-scriptorium.org/entity/Q12709,Q12709,Tyrol,Place (Authority File),http://vocab.getty.edu/tgn/7003029
https://catalog.digital-scriptorium.org/entity/Q38314,Q38314,Udine,Place (Authority File),http://vocab.getty.edu/tgn/7005139
https://catalog.digital-scriptorium.org/entity/Q74798,Q74798,Ukraine,Place (Authority File),http://vocab.getty.edu/tgn/7006660
https://catalog.digital-scriptorium.org/entity/Q38315,Q38315,Ulm,Place (Authority File),http://vocab.getty.edu/tgn/7005187
https://catalog.digital-scriptorium.org/entity/Q1311,Q1311,Umbria,Place (Authority File),http://vocab.getty.edu/tgn/7003125
https://catalog.digital-scriptorium.org/entity/Q17532,Q17532,United States,Place (Authority File),http://vocab.getty.edu/tgn/7012149
https://catalog.digital-scriptorium.org/entity/Q38316,Q38316,Usedom,Place (Authority File),http://vocab.getty.edu/tgn/1037886
https://catalog.digital-scriptorium.org/entity/Q10829,Q10829,Utrecht,Place (Authority File),http://vocab.getty.edu/tgn/7006926
https://catalog.digital-scriptorium.org/entity/Q48686,Q48686,Vadodara,Place (Authority File),http://vocab.getty.edu/tgn/7001505
https://catalog.digital-scriptorium.org/entity/Q52679,Q52679,Vakfıkebir,Place (Authority File),http://vocab.getty.edu/tgn/7700671
https://catalog.digital-scriptorium.org/entity/Q38317,Q38317,Valahia,Place (Authority File),http://vocab.getty.edu/tgn/7016657
https://catalog.digital-scriptorium.org/entity/Q6978,Q6978,Valdenoceda,Place (Authority File),http://vocab.getty.edu/tgn/7299846
https://catalog.digital-scriptorium.org/entity/Q42493,Q42493,Valdeosera,Place (Authority File),http://vocab.getty.edu/tgn/7299836
https://catalog.digital-scriptorium.org/entity/Q1298,Q1298,Valencia,Place (Authority File),http://vocab.getty.edu/tgn/7008769
https://catalog.digital-scriptorium.org/entity/Q68672,Q68672,Valenciennes,Place (Authority File),http://vocab.getty.edu/tgn/7008471
https://catalog.digital-scriptorium.org/entity/Q6979,Q6979,Valladolid,Place (Authority File),http://vocab.getty.edu/tgn/7008771
https://catalog.digital-scriptorium.org/entity/Q42491,Q42491,Valognes,Place (Authority File),http://vocab.getty.edu/tgn/1035991
https://catalog.digital-scriptorium.org/entity/Q76261,Q76261,Valpolicella,Place (Authority File),http://vocab.getty.edu/tgn/1112195
https://catalog.digital-scriptorium.org/entity/Q18351,Q18351,Van,Place (Authority File),http://vocab.getty.edu/tgn/1086977
https://catalog.digital-scriptorium.org/entity/Q38319,Q38319,Vaucluse,Place (Authority File),http://vocab.getty.edu/tgn/7599818
https://catalog.digital-scriptorium.org/entity/Q811,Q811,Veneto,Place (Authority File),http://vocab.getty.edu/tgn/7002997
https://catalog.digital-scriptorium.org/entity/Q2823,Q2823,Venice,Place (Authority File),http://vocab.getty.edu/tgn/7018159
https://catalog.digital-scriptorium.org/entity/Q124,Q124,Verona,Place (Authority File),http://vocab.getty.edu/tgn/7003262
https://catalog.digital-scriptorium.org/entity/Q7215,Q7215,Vicenza,Place (Authority File),http://vocab.getty.edu/tgn/7003204
https://catalog.digital-scriptorium.org/entity/Q3078,Q3078,Vienna,Place (Authority File),http://vocab.getty.edu/tgn/7003321
https://catalog.digital-scriptorium.org/entity/Q16416,Q16416,Vienne,Place (Authority File),http://vocab.getty.edu/tgn/7008589
https://catalog.digital-scriptorium.org/entity/Q7506,Q7506,Vigliano,Place (Authority File),http://vocab.getty.edu/tgn/7037093
https://catalog.digital-scriptorium.org/entity/Q42479,Q42479,Vilasacra,Place (Authority File),http://vocab.getty.edu/tgn/7293758
https://catalog.digital-scriptorium.org/entity/Q38320,Q38320,Villeneuve-lès-Avignon,Place (Authority File),http://vocab.getty.edu/tgn/7007619
https://catalog.digital-scriptorium.org/entity/Q76281,Q76281,Vione,Place (Authority File),http://vocab.getty.edu/tgn/7036737
https://catalog.digital-scriptorium.org/entity/Q38321,Q38321,Vivarais,Place (Authority File),http://vocab.getty.edu/tgn/1003864
